Date,Open,Close,High,Low
8/28/2019,1541.1,1538.95,1546.65,1532.25
8/29/2019,1539.35,1527.45,1550.2,1520.25
8/30/2019,1527.7,1520.25,1532.6,1517.75
8/31/2019,1523.975,1520.25,1526.425,1519
9/1/2019,1520.25,1520.25,1520.25,1520.25
9/2/2019,1529.15,1529.85,1531.05,1519.6
9/3/2019,1527.15,1549.35,1549.65,1521.9
9/4/2019,1546.38,1552.55,1557,1534.2
9/5/2019,1551.6,1519.35,1553,1510.55
9/6/2019,1519.1,1502.15,1527.6,1502.15
9/7/2019,1502.15,1502.15,1502.15,1502.15
9/8/2019,1502.15,1502.15,1502.15,1502.15
9/9/2019,1504.59,1499.14,1515.1,1498.1
9/10/2019,1498.4,1485.65,1500.75,1484.9
9/11/2019,1486.85,1496.99,1498.3,1486.15
9/12/2019,1496.85,1499.15,1522.9,1489.3
9/13/2019,1497.85,1483.25,1508.9,1483.25
9/14/2019,1499.633333,1488.376667,1509.933333,1487.5
9/15/2019,1501.416667,1493.503333,1510.966667,1491.75
9/16/2019,1503.2,1498.63,1512,1496
9/17/2019,1498.75,1501.15,1507.1,1493.7
9/18/2019,1502.05,1494.14,1511.1,1484.95
9/19/2019,1493.1,1499.22,1504.2,1489.35
9/20/2019,1499.35,1517.15,1517.15,1498.05
9/21/2019,1508.25,1517.15,1517.15,1507.6
9/22/2019,1517.15,1517.15,1517.15,1517.15
9/23/2019,1512.85,1522.33,1526.65,1511.7
9/24/2019,1523.1,1531.65,1535.4,1515.85
9/25/2019,1533.25,1504.15,1535.15,1501.5
9/26/2019,1503.7,1504.83,1512.15,1501.75
9/27/2019,1504.45,1496.95,1507.5,1487.25
9/28/2019,1500.7,1496.95,1502.225,1492.1
9/29/2019,1496.95,1496.95,1496.95,1496.95
9/30/2019,1496.45,1472.25,1500.3,1464.75
10/1/2019,1473.4,1478.98,1487.15,1459.35
10/2/2019,1480.35,1499.5,1505.15,1474.7
10/3/2019,1499.2,1505.35,1516.9,1496.3
10/4/2019,1506.4,1504.6,1510.3,1497.45
10/5/2019,1507.116667,1500.943333,1509.966667,1494.6
10/6/2019,1507.833333,1497.286667,1509.633333,1491.75
10/7/2019,1508.55,1493.63,1509.3,1488.9
10/8/2019,1493.85,1505.46,1508.65,1487.8
10/9/2019,1506.75,1505.35,1511.4,1500.1
10/10/2019,1506.15,1494.25,1516.8,1491.5
10/11/2019,1495.15,1489.85,1503.3,1474.3
10/12/2019,1492.5,1489.85,1496.575,1482.075
10/13/2019,1489.85,1489.85,1489.85,1489.85
10/14/2019,1487.3,1492.99,1497.05,1482.9
10/15/2019,1492.45,1481.3,1497.9,1477.85
10/16/2019,1481.35,1493.45,1493.45,1477.4
10/17/2019,1490.25,1492.1,1497.05,1483.8
10/18/2019,1492.6,1490.1,1494.15,1485.1
10/19/2019,1492.266667,1488.233333,1494.466667,1484.066667
10/20/2019,1491.933333,1486.366667,1494.783333,1483.033333
10/21/2019,1491.6,1484.5,1495.1,1482
10/22/2019,1485.05,1488.05,1488.95,1481.45
10/23/2019,1488.3,1492.1,1496.15,1487.85
10/24/2019,1491.8,1504.85,1504.85,1488.15
10/25/2019,1503.35,1504.73,1517.85,1500.9
10/26/2019,1504.73,1504.73,1504.73,1504.73
10/27/2019,1504.73,1503.4,1504.73,1502.3
10/28/2019,1503.5,1492.1,1508.1,1490.1
10/29/2019,1491.95,1487.45,1494.8,1482.65
10/30/2019,1487.75,1495.55,1496.55,1481.65
10/31/2019,1495.8,1512.25,1514.25,1494.1
11/1/2019,1512.6,1513.95,1515.3,1503.6
11/2/2019,1513.275,1513.95,1514.625,1508.775
11/3/2019,1513.95,1513.95,1513.95,1513.95
11/4/2019,1513.25,1509.35,1514.8,1504.9
11/5/2019,1509.55,1483.78,1509.65,1480.1
11/6/2019,1483.8,1490.3,1493.9,1483.25
11/7/2019,1490,1468.85,1492.2,1461.75
11/8/2019,1468.4,1458.75,1472.95,1456.5
11/9/2019,1465.75,1457.75,1470.8,1453.766667
11/10/2019,1463.1,1456.75,1468.65,1451.033333
11/11/2019,1460.45,1455.75,1466.5,1448.3
11/12/2019,1455.3,1456.05,1460.35,1445.8
11/13/2019,1457.4,1463.36,1467.1,1457.2
11/14/2019,1464.25,1471.06,1474.6,1461.2
11/15/2019,1471.2,1466.55,1471.4,1462.7
11/16/2019,1468.875,1466.55,1468.975,1464.625
11/17/2019,1466.55,1466.55,1466.55,1466.55
11/18/2019,1468.1,1471.45,1473.8,1456.6
11/19/2019,1470.75,1472.55,1475.2,1465.15
11/20/2019,1474.3,1471.36,1478.8,1466.2
11/21/2019,1475.4,1464.35,1475.7,1462.85
11/22/2019,1464.8,1462.05,1473.3,1461.8
11/23/2019,1463.425,1462.05,1467.675,1461.925
11/24/2019,1462.05,1462.05,1462.05,1462.05
11/25/2019,1460.8,1455.44,1462.2,1454.1
11/26/2019,1455.1,1461.35,1462.8,1451.3
11/27/2019,1461.65,1454.63,1461.85,1452.8
11/28/2019,1455.85,1456.15,1458.25,1454.55
11/29/2019,1455.65,1463.9,1466.6,1453.15
11/30/2019,1462.55,1466.65,1468.025,1461.275
12/1/2019,1469.45,1469.4,1469.45,1469.4
12/2/2019,1460.4,1462.75,1465.05,1454.2
12/3/2019,1461.85,1477.6,1481.7,1460
12/4/2019,1476.55,1474.45,1484,1471.5
12/5/2019,1474.53,1476.05,1480.35,1472.9
12/6/2019,1476.15,1460.25,1477,1459
12/7/2019,1460.25,1460.25,1460.25,1460.25
12/8/2019,1460.25,1460.25,1460.25,1460.25
12/9/2019,1459.05,1461.45,1465.4,1459.05
12/10/2019,1461.7,1464.16,1469.1,1460.15
12/11/2019,1464.25,1474.6,1478.6,1462.8
12/12/2019,1475,1469.5,1486.3,1465.1
12/13/2019,1466.65,1475.9,1478.1,1463.15
12/14/2019,1469.433333,1475.883333,1478.666667,1466.55
12/15/2019,1472.216667,1475.866667,1479.233333,1469.95
12/16/2019,1475,1475.85,1479.8,1473.35
12/17/2019,1476.1,1476.33,1480.4,1474.4
12/18/2019,1476.1,1475.74,1479.3,1470.7
12/19/2019,1475.35,1479.1,1481.75,1473.4
12/20/2019,1479.3,1478.05,1480.8,1476.05
12/21/2019,739.65,1477.85,1479.225,738.025
12/22/2019,0,1477.65,1477.65,0
12/23/2019,1477.85,1485.45,1486.1,1477.65
12/24/2019,1485.4,1499.55,1500.55,1485.35
12/25/2019,1495.3,1495.45,1495.45,1495.3
12/26/2019,1500.6,1510.81,1512.6,1497.95
12/27/2019,1511,1511.4,1515.4,1507.5
12/28/2019,1511.15,1512.55,1515.6,1508.633333
12/29/2019,1511.3,1513.7,1515.8,1509.766667
12/30/2019,1511.45,1514.85,1516,1510.9
12/31/2019,1514.85,1517.48,0,1514.85
1/1/2020,1517.4,1523.165,765.65,1516.375
1/2/2020,1519.95,1528.85,1531.3,1517.9
1/3/2020,1528.5,1552.35,1553,1528.1
1/4/2020,1542.1,1556.87,1561.833333,1539.066667
1/5/2020,1555.7,1561.39,1570.666667,1550.033333
1/6/2020,1569.3,1565.91,1579.5,1561
1/7/2020,1564.75,1574.35,1577,1555.65
1/8/2020,1578.05,1556.55,1611,1552.7
1/9/2020,1555.35,1552.64,1561.3,1540.35
1/10/2020,1553.3,1562.34,1563.2,1545.8
1/11/2020,1557.82,1562.34,1562.77,1554.07
1/12/2020,1562.34,1562.34,1562.34,1562.34
1/13/2020,1560.15,1548.25,1560.65,1547.1
1/14/2020,1548.6,1546.55,1548.95,1536.4
1/15/2020,1546.7,1556.25,1558.05,1546.55
1/16/2020,1555.5,1552.65,1558.05,1548.35
1/17/2020,1552.45,1557.3,1561.25,1549.75
1/18/2020,1557.3,1557.3,1557.3,1557.3
1/19/2020,1557.3,1557.3,1557.3,1557.3
1/20/2020,1558.7,1560.55,1562.8,1556.45
1/21/2020,1560.95,1558.05,1568.65,1546.5
1/22/2020,1557.7,1558.65,1559.3,1550.55
1/23/2020,1558.65,1562.9,1567.9,1552.15
1/24/2020,1562.4,1571.85,1575.7,1556.65
1/25/2020,1567.125,1571.85,1573.775,1564.25
1/26/2020,1571.85,1571.85,1571.85,1571.85
1/27/2020,1581.3,1581.65,1586,1576.05
1/28/2020,1580.7,1567.25,1582.95,1565.7
1/29/2020,1569.1,1577.03,1577.9,1563.5
1/30/2020,1575.45,1574.45,1586,1572.75
1/31/2020,1575.35,1589.65,1590.5,1571.1
2/1/2020,1582.5,1589.65,1590.075,1580.375
2/2/2020,1589.65,1589.65,1589.65,1589.65
2/3/2020,1589.35,1576.95,1591.75,1570.7
2/4/2020,1578.35,1549.45,1579.5,1549.3
2/5/2020,1553.45,1556,1562.35,1547.65
2/6/2020,1554.8,1566.35,1567.45,1552.75
2/7/2020,1565.9,1574.85,1574.85,1561.9
2/8/2020,1570.375,1574.85,1574.85,1568.375
2/9/2020,1574.85,1574.85,1574.85,1574.85
2/10/2020,1569.25,1571.98,1576.9,1568.2
2/11/2020,1572.35,1567.65,1573.9,1562.3
2/12/2020,1567.75,1566.1,1570.45,1562.2
2/13/2020,1566.5,1575.95,1578.2,1565.75
2/14/2020,1576.2,1583.8,1585.05,1573.2
2/15/2020,1577.933333,1582.883333,1584.633333,1575.116667
2/16/2020,1579.666667,1581.966667,1584.216667,1577.033333
2/17/2020,1581.4,1581.05,1583.8,1578.95
2/18/2020,1583.9,1601.6,1605.1,1583.7
2/19/2020,1601.2,1611.35,1612.9,1599.6
2/20/2020,1611.83,1619.75,1623.45,1604.1
2/21/2020,1619.9,1643.45,1649.1,1619.1
2/22/2020,1631.675,1643.45,1646.275,1631.275
2/23/2020,1643.45,1643.45,1643.45,1643.45
2/24/2020,1664.4,1659.35,1688.7,1651.35
2/25/2020,1658.3,1634.95,1658.55,1629.1
2/26/2020,1638.6,1640.9,1654.9,1626.15
2/27/2020,1641.45,1645.3,1660.35,1635.75
2/28/2020,1641.85,1585.85,1649.35,1565.35
2/29/2020,1622.333333,1587.166667,1636.5,1568.816667
3/1/2020,1602.816667,1588.483333,1623.65,1572.283333
3/2/2020,1583.3,1589.8,1610.8,1575.75
3/3/2020,1590.9,1640.95,1648.95,1589.85
3/4/2020,1642.55,1636.85,1649.75,1632.55
3/5/2020,1637.4,1672.28,1674.2,1635.6
3/6/2020,1672.38,1673.75,1691.5,1647.95
3/7/2020,836.19,1685.575,1694.45,1672.675
3/8/2020,0,1697.4,1697.4,1697.4
3/9/2020,1692.8,1673.6,1702.95,1658.8
3/10/2020,1669.45,1653.8,1671.1,1643.3
3/11/2020,1652.9,1638.35,1670.85,1633.85
3/12/2020,1639.75,1574.8,1649.75,1561.8
3/13/2020,1576.8,1529.3,1597.35,1504.9
3/14/2020,1570.833333,1522.033333,1585.15,1487.183333
3/15/2020,1564.866667,1514.766667,1572.95,1469.466667
3/16/2020,1558.9,1507.5,1560.75,1451.75
3/17/2020,1511.95,1537.15,1552.55,1466
3/18/2020,1538.7,1484.25,1543.45,1473.3
3/19/2020,1485.25,1467.4,1495.65,1463
3/20/2020,1468.2,1498.6,1516.05,1466.05
3/21/2020,1486.1,1494.725,1512.15,1475.8
3/22/2020,1504,1490.85,1508.25,1485.55
3/23/2020,1491,1566.05,1566.3,1485.3
3/24/2020,1563.5,1630.65,1634.65,1561
3/25/2020,1630.85,1611.8,1637.5,1600
3/26/2020,1612.95,1631.8,1643.55,1599.2
3/27/2020,1630.6,1623.5,1632.3,1614.75
3/28/2020,1625.675,1622.75,1627.15,1614.875
3/29/2020,1620.75,1622,1622,1615
3/30/2020,1621.85,1623.58,1631.95,1611.4
3/31/2020,1622.4,1571,1622.5,1570.25
4/1/2020,1573.3,1595.05,1601.15,1570.45
4/2/2020,1592.25,1614.3,1619.55,1581.05
4/3/2020,1615.6,1618.45,1625.1,1607.15
4/4/2020,1617.025,1618.45,1621.775,1612.8
4/5/2020,1618.45,1618.45,1618.45,1618.45
4/6/2020,1614.8,1664.7,1668.85,1609.45
4/7/2020,1666.65,1648.96,1673.4,1643.6
4/8/2020,1648.35,1646,1656.65,1643.15
4/9/2020,1644.75,1683.89,1690.3,1644.3
4/10/2020,1697.5,1696.9,1697.5,1696.9
4/11/2020,1695.416667,1702.7,1706.216667,1691.2
4/12/2020,1693.333333,1708.5,1714.933333,1685.5
4/13/2020,1691.25,1714.3,1723.65,1679.8
4/14/2020,1715.18,1730.45,1746.7,1709.1
4/15/2020,1728.85,1716.9,1731.1,1708.1
4/16/2020,1715.7,1717.7,1738.1,1708.2
4/17/2020,1711.55,1683.85,1717.45,1680.02
4/18/2020,1702.05,1687.276667,1712.466667,1677.53
4/19/2020,1692.55,1690.703333,1707.483333,1675.04
4/20/2020,1683.05,1694.13,1702.5,1672.55
4/21/2020,1695.3,1687.5,1697.3,1662.19
4/22/2020,1686,1715.2,1719,1680.95
4/23/2020,1714.75,1732.54,1738.6,1707.43
4/24/2020,1731.55,1729.43,1736,1710.94
4/25/2020,1733.075,1731.92,1735.3,1722.675
4/26/2020,1734.6,1734.41,1734.6,1734.41
4/27/2020,1722.1,1714.9,1725.87,1706.45
4/28/2020,1714.25,1708.8,1714.78,1692.88
4/29/2020,1707.75,1712.27,1716.3,1698.65
4/30/2020,1711.58,1686.8,1720.4,1681.37
5/1/2020,1686.78,1700.4,1705.15,1670.53
5/2/2020,1690.836667,1700.733333,1707.48,1677.92
5/3/2020,1694.893333,1701.066667,1709.81,1685.31
5/4/2020,1698.95,1701.4,1712.14,1692.7
5/5/2020,1701.7,1707.03,1711.61,1691.92
5/6/2020,1705.55,1685.5,1708.6,1683.08
5/7/2020,1687.7,1717.93,1721.57,1684.4
5/8/2020,1716.05,1702.65,1722.56,1701.61
5/9/2020,1702.65,1702.65,1702.65,1702.65
5/10/2020,1702.65,1702.65,1702.65,1702.65
5/11/2020,1702.55,1697.4,1712.35,1692.19
5/12/2020,1696.9,1702.04,1710.03,1693.7
5/13/2020,1703.9,1715.63,1717.66,1699.4
5/14/2020,1715.18,1732.05,1735.5,1711.1
5/15/2020,1730.3,1743,1751,1728.52
5/16/2020,1743.55,1743.55,1743.55,1743.55
5/17/2020,1745.675,1737.975,1754.15,1735.795
5/18/2020,1747.8,1732.4,1764.75,1728.04
5/19/2020,1732.45,1744.09,1747.2,1726.17
5/20/2020,1745.62,1748.98,1753.5,1742.3
5/21/2020,1747.8,1726.55,1748.7,1717.69
5/22/2020,1726.45,1736.35,1739.7,1724.43
5/23/2020,1736.69,1736.69,1736.69,1736.69
5/24/2020,1736.69,1736.69,1736.69,1736.69
5/25/2020,1732.4,1729.13,1733.15,1722.09
5/26/2020,1727.15,1711.78,1735.05,1708.7
5/27/2020,1711.5,1708.8,1715.35,1693.9
5/28/2020,1708.8,1720.05,1726.83,1708.05
5/29/2020,1719.07,1730.35,1736.79,1712.65
5/30/2020,1730.35,1730.35,1730.35,1730.35
5/31/2020,1732.985,1735.165,1737.45,1729.45
6/1/2020,1735.62,1739.98,1744.55,1728.55
6/2/2020,1737.5,1727.99,1744.35,1721.59
6/3/2020,1728,1698.1,1731.99,1689.13
6/4/2020,1699.7,1713.39,1720.6,1697
6/5/2020,1714.75,1683.65,1716.35,1670.3
6/6/2020,1683.65,1683.65,1683.65,1683.65
6/7/2020,1683.65,1683.65,1683.65,1683.65
6/8/2020,1681.5,1698.51,1700.25,1677.86
6/9/2020,1700.5,1714.5,1720.75,1691.8
6/10/2020,1716.1,1737.07,1739.03,1710.7
6/11/2020,1737.82,1726.3,1744.6,1721.1
6/12/2020,1729.15,1730.8,1742.66,1722.29
6/13/2020,1730.8,1730.8,1730.8,1730.8
6/14/2020,1730.8,1730.8,1730.8,1730.8
6/15/2020,1730.55,1725.75,1733.8,1704.12
6/16/2020,1726.76,1728.57,1732.01,1716.99
6/17/2020,1725.62,1726.63,1729.1,1713.1
6/18/2020,1726.15,1721.95,1736,1717.14
6/19/2020,1723.55,1743.95,1744.5,1721.03
6/20/2020,1743.95,1743.95,1743.95,1743.95
6/21/2020,1743.95,1743.95,1743.95,1743.95
6/22/2020,1747.35,1754.7,1762.03,1742.71
6/23/2020,1754.55,1769.1,1770.8,1747.2
6/24/2020,1769.4,1762.6,1778.7,1760.78
6/25/2020,1760.2,1762.14,1768.42,1755.61
6/26/2020,1764.75,1771.05,1771.65,1747.64
6/27/2020,1771.05,1771.05,1771.05,1771.05
6/28/2020,1771.05,1771.05,1771.05,1771.05
6/29/2020,1771.1,1770.4,1774.8,1765.7
6/30/2020,1772.5,1779.55,1785.85,1765.4
7/1/2020,1781.4,1769.99,1788.66,1759.4
7/2/2020,1772.35,1773.03,1779.6,1757.32
7/3/2020,1775.9,1774.91,1777,1772.8
7/4/2020,0,1784.5,1784.5,1784.5
7/5/2020,887.175,1784.5,1785.7,1777.5
7/6/2020,1774.35,1784.5,1786.9,1770.5
7/7/2020,1785.5,1793.25,1797.15,1773.8
7/8/2020,1794.41,1809.15,1817.45,1791.39
7/9/2020,1809.7,1803.5,1816,1796.25
7/10/2020,1803.51,1799.3,1810.5,1794.2
7/11/2020,1799.3,1799.3,1799.3,1799.3
7/12/2020,1799.3,1799.3,1799.3,1799.3
7/13/2020,1800.1,1802.5,1813.15,1798.25
7/14/2020,1802.7,1808.6,1810.65,1791.9
7/15/2020,1808.6,1809.09,1813.95,1803.05
7/16/2020,1811.4,1797.89,1813.5,1795.11
7/17/2020,1798.35,1809.9,1811.47,1796.15
7/18/2020,1809.9,1809.9,1809.9,1809.9
7/19/2020,1809.9,1809.9,1809.9,1809.9
7/20/2020,1808.35,1817.73,1820.4,1806
7/21/2020,1818.3,1841.9,1843.35,1815.85
7/22/2020,1841.4,1872.53,1872.53,1841.2
7/23/2020,1872.53,1887.3,1897.89,1864.28
7/24/2020,1889.85,1901.65,1906.4,1882.1
7/25/2020,1901.65,1901.65,1901.65,1901.65
7/26/2020,1901.65,1901.65,1901.65,1901.65
7/27/2020,1903.45,1942.55,1945.1,1903.45
7/28/2020,1944.25,1959.6,1980.55,1908.4
7/29/2020,1959.6,1970.92,1979.78,1945.2
7/30/2020,1970.65,1956.05,1971.65,1939.79
7/31/2020,1955.7,1975.9,1978,1955.55
8/1/2020,1975.9,1975.9,1975.9,1975.9
8/2/2020,1975.9,1975.9,1975.9,1975.9
8/3/2020,1981.1,1976.35,1984.7,1960.85
8/4/2020,1977.7,2018.51,2019.5,1969.35
8/5/2020,2021.45,2038.15,2055.48,2010.1
8/6/2020,2040.05,2063.68,2069.1,2035.25
8/7/2020,2067.3,2035.99,2072.9,2016.1
8/8/2020,2035.99,2035.99,2035.99,2035.99
8/9/2020,2035.99,2035.99,2035.99,2035.99
8/10/2020,2028.25,2027.08,2049.7,2020.2
8/11/2020,2027.25,1912.43,2029.75,1902.65
8/12/2020,1917.8,1914.39,1948.4,1866.4
8/13/2020,1919.1,1954.03,1965.75,1912.7
8/14/2020,1951.9,1945.35,1962.65,1934.05
8/15/2020,1945.35,1945.35,1945.35,1945.35
8/16/2020,1945.35,1947.04,1948.35,1945.35
8/17/2020,1944.75,1985.07,1990.5,1930.35
8/18/2020,1983.35,2000.62,2014.7,1977.15
8/19/2020,2004.9,1930.48,2006.55,1924.75
8/20/2020,1931.3,1947.05,1954.91,1925.15
8/21/2020,1948.55,1940.23,1955.55,1912.65
8/22/2020,1944.385,1943.865,1951.525,1926.435
8/23/2020,1940.22,1947.5,1947.5,1940.22
8/24/2020,1935.75,1927.98,1961.4,1924.25
8/25/2020,1930.25,1928.4,1937.5,1914.85
8/26/2020,1928.15,1953.3,1954.3,1903.35
8/27/2020,1952.15,1929.5,1976.5,1912.2
8/28/2020,1930,1964.95,1973.1,1923.8
8/29/2020,1964.95,1964.95,1964.95,1964.95
8/30/2020,1967.2,1966.425,1970.5,1959.825
8/31/2020,1969.45,1967.9,1976.05,1954.7
9/1/2020,1968.65,1970.45,1992.15,1964.19
9/2/2020,1969.22,1942.89,1973.25,1933.5
9/3/2020,1942.41,1930.3,1951,1922.9
9/4/2020,1930.3,1933.83,1941.45,1916.8
9/5/2020,1932.065,1933.83,1937.64,1925.315
9/6/2020,1933.83,1933.83,1933.83,1933.83
9/7/2020,1932.8,1928.55,1941.25,1925.41
9/8/2020,1929.8,1931.35,1940.5,1906.7
9/9/2020,1932.51,1946.5,1950.6,1920.29
9/10/2020,1946.35,1946.35,1966.2,1941.65
9/11/2020,1946.54,1940.4,1954.35,1938.2
9/12/2020,1940.4,1940.4,1940.4,1940.4
9/13/2020,1940.4,1940.4,1940.4,1940.4
9/14/2020,1937.8,1956.7,1962.14,1937.55
9/15/2020,1957.5,1953.88,1972,1948.6
9/16/2020,1954.7,1959.75,1973.03,1950.2
9/17/2020,1959.55,1944.98,1960.95,1932.9
9/18/2020,1944.25,1951.33,1960,1944.25
9/19/2020,0,1962,1962,1962
9/20/2020,0,1962,1962,1962
9/21/2020,1947.75,1912.35,1955.6,1884.09
9/22/2020,1914.58,1900.2,1919.59,1895.1
9/23/2020,1901.15,1863.4,1904.9,1856.11
9/24/2020,1864.25,1868.69,1876.78,1848.99
9/25/2020,1869.85,1861.05,1874.75,1853.3
9/26/2020,1861.05,1861.05,1861.05,1861.05
9/27/2020,1861.05,1855.5,1861.05,1855.5
9/28/2020,1864.7,1880.98,1883.05,1850.2
9/29/2020,1881.05,1897.81,1898.85,1876.08
9/30/2020,1897.75,1885.95,1901.82,1881.59
10/1/2020,1887.5,1906,1911.3,1884.89
10/2/2020,1905.1,1899.7,1916.8,1889.79
10/3/2020,1902.4,1899.7,1908.25,1894.745
10/4/2020,1899.7,1899.7,1899.7,1899.7
10/5/2020,1903.7,1913.45,1918.1,1887.2
10/6/2020,1912.15,1878.3,1920.5,1875.05
10/7/2020,1877.35,1887.3,1898,1873.35
10/8/2020,1887.7,1893.95,1899.7,1882.3
10/9/2020,1894.35,1930.43,1930.5,1893.52
10/10/2020,1930.43,1930.43,1930.43,1930.43
10/11/2020,1930.43,1930.43,1930.43,1930.43
10/12/2020,1927.2,1922.94,1932.95,1918.6
10/13/2020,1924.05,1890.35,1925.35,1887.39
10/14/2020,1893.4,1900.33,1912.55,1883.3
10/15/2020,1901.95,1908.1,1908.85,1889.85
10/16/2020,1908.9,1899.4,1913.5,1897.9
10/17/2020,1904.15,1899.4,1906.45,1898.65
10/18/2020,1899.4,1899.4,1899.4,1899.4
10/19/2020,1900.25,1904.33,1917.75,1897.15
10/20/2020,1903.75,1906.65,1914.1,1895.1
10/21/2020,1910.25,1924.6,1931.2,1908.65
10/22/2020,1924.9,1904.15,1925.9,1895.15
10/23/2020,1905.2,1901.55,1913.95,1895
10/24/2020,1906.1,1899.1,1910.475,1895.425
10/25/2020,1907,1896.65,1907,1895.85
10/26/2020,1895.35,1902.6,1908.1,1895.1
10/27/2020,1902.55,1904.8,1911.05,1898.1
10/28/2020,1905.55,1878.2,1910.55,1870.3
10/29/2020,1877.45,1866.65,1885.05,1859.92
10/30/2020,1867.95,1878.95,1889.3,1865.09
10/31/2020,1878.95,1878.95,1878.95,1878.95
11/1/2020,1878.95,1878.95,1878.95,1878.95
11/2/2020,1879.1,1894.45,1895.7,1873.65
11/3/2020,1895.25,1909.32,1910.21,1887.22
11/4/2020,1909.25,1904.25,1916.3,1885
11/5/2020,1903.75,1949.35,1952.5,1903
11/6/2020,1947.05,1951.25,1960.4,1935.8
11/7/2020,1953.025,1954.725,1959.7,1947
11/8/2020,1959,1958.2,1959,1958.2
11/9/2020,1956.35,1861.68,1965.5,1851.05
11/10/2020,1861,1877.79,1890.05,1861
11/11/2020,1874.5,1865.98,1884.2,1856.3
11/12/2020,1866.9,1878,1883.39,1862.8
11/13/2020,1877.15,1890.41,1896.2,1873.99
11/14/2020,1880.833333,1889.783333,1897.116667,1876.426667
11/15/2020,1884.516667,1889.156667,1898.033333,1878.863333
11/16/2020,1888.2,1888.53,1898.95,1881.3
11/17/2020,1889.45,1879.1,1893.2,1877.1
11/18/2020,1881.9,1873.3,1884.4,1865.25
11/19/2020,1873.86,1867.05,1873.95,1852.83
11/20/2020,1861.55,1870.14,1879.42,1861.05
11/21/2020,1870.14,1870.14,1870.14,1870.14
11/22/2020,1870.14,1870.14,1870.14,1870.14
11/23/2020,1871.1,1838.33,1876.15,1831.19
11/24/2020,1838.7,1807.41,1838.7,1801.01
11/25/2020,1808.25,1807.6,1817.6,1801.7
11/26/2020,1808.7,1811.38,1817.7,1806.7
11/27/2020,1811,1788.5,1811.45,1774.75
11/28/2020,1800.4,1789.15,1800.625,1782.275
11/29/2020,1789.8,1789.8,1789.8,1789.8
11/30/2020,1789.75,1777.1,1789.75,1764.9
12/1/2020,1777.15,1814.8,1816.9,1775.85
12/2/2020,1812.75,1831.05,1832,1807.6
12/3/2020,1829.7,1841.5,1843.8,1824
12/4/2020,1841.3,1839.54,1847.75,1830.25
12/5/2020,1839.95,1846.826667,1854.586667,1828.433333
12/6/2020,1838.6,1854.113333,1861.423333,1826.616667
12/7/2020,1837.25,1861.4,1868.26,1824.8
12/8/2020,1863.15,1869.5,1874.8,1860.35
12/9/2020,1869.6,1839.8,1870.6,1826.03
12/10/2020,1838.45,1836.4,1849.75,1829.3
12/11/2020,1837.1,1838.53,1847.25,1824.79
12/12/2020,1837.166667,1835.02,1844.2,1823.31
12/13/2020,1837.233333,1831.51,1841.15,1821.83
12/14/2020,1837.3,1828,1838.1,1820.35
12/15/2020,1828.45,1853.5,1855.05,1825.6
12/16/2020,1854.1,1865.35,1865.35,1845.31
12/17/2020,1863.8,1885.65,1895.7,1862.2
12/18/2020,1884.35,1882.43,1889.25,1877.39
12/19/2020,1873.425,1874.95,1878.36,1869.945
12/20/2020,1862.5,1867.47,1867.47,1862.5
12/21/2020,1884.15,1877.05,1906.4,1866.5
12/22/2020,1878.95,1860.99,1884.25,1859.1
12/23/2020,1861.1,1872.33,1877.5,1858.65
12/24/2020,1873.2,1857.2,1880.45,1855.33
12/25/2020,0,1908.7,1908.7,1908.7
12/26/2020,954.85,1908.7,1908.7,1908.7
12/27/2020,1909.7,1908.7,1908.7,1908.7
12/28/2020,1888.25,1873.45,1899.8,1869.84
12/29/2020,1874.2,1877.89,1886.2,1872.66
12/30/2020,1877.35,1894.7,1894.7,1876.24
12/31/2020,1893.75,1897.7,1899.5,1885.35
1/1/2021,1895.386667,1898.02,1899.22,1889.786667
1/2/2021,1897.023333,1898.34,1898.94,1894.223333
1/3/2021,1898.66,1898.66,1898.66,1898.66
1/4/2021,1919,1942.14,1944.18,1918.54
1/5/2021,1941.35,1949.48,1952.6,1934.45
1/6/2021,1951.1,1919.05,1958.9,1900.84
1/7/2021,1921.3,1913.05,1927.5,1907.55
1/8/2021,1915.6,1848.88,1917.5,1829.5
1/9/2021,1882.24,1848.88,1883.19,1839.19
1/10/2021,1848.88,1848.88,1848.88,1848.88
1/11/2021,1855.75,1842.51,1855.75,1819.3
1/12/2021,1847.3,1855,1863.5,1837.79
1/13/2021,1855.3,1845.37,1862.54,1843.8
1/14/2021,1847.7,1846.1,1856.75,1832.85
1/15/2021,1848,1828.45,1856.45,1823.59
1/16/2021,1837.75,1827.975,1841.975,1825.545
1/17/2021,1827.5,1827.5,1827.5,1827.5
1/18/2021,1826,1836.9,1840.4,1810.9
1/19/2021,1838.44,1840.3,1845.35,1833.75
1/20/2021,1840.7,1870.53,1871.75,1834.39
1/21/2021,1871.2,1869.65,1875.05,1859.18
1/22/2021,1869.9,1855.9,1870.85,1837.69
1/23/2021,1866.45,1854.325,1866.925,1845.22
1/24/2021,1863,1852.75,1863,1852.75
1/25/2021,1857.95,1855.9,1867.75,1847.6
1/26/2021,1855.2,1850.8,1861.7,1849.02
1/27/2021,1851.3,1844.91,1853.1,1831.95
1/28/2021,1843.05,1842.9,1863.65,1834.2
1/29/2021,1843.1,1847.76,1875.14,1840.1
